*******************************************************************************************
SetName: CMS_HMDY_13TEV
Author: Maria Ubiali M.Ubiali@damtp.cam.ac.uk
Date: 2020
CodesUsed: FEWZ
TheoryInput: N/A
PDFset: N/A
Warnings: N/A
********************************************************************************************
1.0089046990748367	0.0
1.0136890854952185	0.0
1.0186566937553472	0.0
1.0268632704412106	0.0
1.038953944463901	0.0
1.057604819365455	0.0
1.0864010395000891	0.0
1.1292219442398195	0.0
1.1950985824355176	0.0
1.2693328015864127	0.0
1.3512394464133004	0.0
1.4336450729610146	0.0
1.4915538389411793	0.0
1.4788367123365835	0.0
1.341988975203232	0.0
1.007013107111453	0.0
0.9049813914878948	0.0
0.9232812251645214	0.0
0.9363614332795928	0.0
0.9408509043178295	0.0
0.945012711494674	0.0
0.9514350326825828	0.0
0.9601416918113609	0.0
0.9594947904847634	0.0
0.9608614715671127	0.0
0.9670437768151663	0.0
0.9676245474465517	0.0
0.9688299030230407	0.0
0.9723629468923901	0.0
0.9837948088230107	0.0
0.9728022001721195	0.0
0.9779998316031244	0.0
0.9842156789289264	0.0
0.9634921803159444	0.0
0.9895254479531002	0.0
0.9583842516503566	0.0
0.9823168359759935	0.0
0.9971280324014843	0.0
0.9565844483211112	0.0
0.8993435158056213	0.0
0.8356361218904569	0.0
0.9516867057973122	0.0
0.4294251720455901	0.0
