*******************************************************************************************
SetName: EMCF2c1987
Author: James Moore jmm232@cam.ac.uk
Date: 2020
CodesUsed: APFEL (apfel4eft branch)
TheoryInput: Gmu EW input scheme
PDFset: NNPDF31_nnlo_as_0118
Warnings: For PDF4EFT project.
Operator: Y
Coefficient: -10e-4
InputParameters: G_F = 1.1663787e-5 GeV-2, m_Z = 91.1876 GeV, m_W = 80.398 GeV, Gamma_Z = 2.4952 GeV, Gamma_W = 2.085 GeV
Notes: Correction is for electron channel. SMEFT contribution is linearised and includes SMEFT x QCD effects.
********************************************************************************************
1.0000000000    0.00000
1.0000000000    0.00000
1.0000000000    0.00000
1.0000000000    0.00000
1.0000000000    0.00000
1.0000000000    0.00000
1.0000000000    0.00000
1.0000015015    0.00000
1.0000009060    0.00000
1.0000008042    0.00000
0.9999990026    0.00000
1.0000010173    0.00000
1.0000010317    0.00000
1.0000009845    0.00000
0.9999993900    0.00000
1.0000014095    0.00000
1.0000012962    0.00000
1.0000014773    0.00000
1.0000014629    0.00000
1.0000014013    0.00000
1.0000026025    0.00000
1.0000024344    0.00000
1.0000026836    0.00000
1.0000026632    0.00000
1.0000026506    0.00000
1.0000025768    0.00000
1.0000025925    0.00000
1.0000045468    0.00000
1.0000046743    0.00000
1.0000045632    0.00000
1.0000046434    0.00000
1.0000046721    0.00000
1.0000081664    0.00000
1.0000082853    0.00000
1.0000082488    0.00000
