*******************************************************************************************
SetName: CMSDY2D11
Author: Cameron Voisey voisey@hep.phy.cam.ac.uk.uk
Date: 2020
CodesUsed: Mathematica
TheoryInput: Gmu EW input scheme
PDFset: NNPDF31_nnlo_as_0118
Warnings: For PDF4EFT project. Only K-factors above Z pole (>= 120 GeV) are != 1.
Operator: Cu
Coefficient: -10e-4
InputParameters: G_F = 1.1663787e-5 GeV-2, m_Z = 91.1876 GeV, m_W = 80.398 GeV, Gamma_Z = 2.4952 GeV, Gamma_W = 2.085 GeV
Notes: Correction is for muon channel. SMEFT contribution is linearised. For highest invariant mass bin, corrections only applied to first 7 points due to kinematic limit.
********************************************************************************************
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.00000 0.00000
1.001466419009025	0.00000
1.0014696719821807	0.00000
1.0014761671951968	0.00000
1.001485914458627	0.00000
1.0014988944078986	0.00000
1.0015150938926414	0.00000
1.001534424002324	0.00000
1.0015567135654846	0.00000
1.0015817541751117	0.00000
1.0016092414398798	0.00000
1.001638836571927	0.00000
1.0016702480868407	0.00000
1.0017033097361705	0.00000
1.0017379151045278	0.00000
1.0017739087363107	0.00000
1.0018112949638878	0.00000
1.0018499064119073	0.00000
1.0018892180969523	0.00000
1.0019290449483256	0.00000
1.0019688829184437	0.00000
1.0020081942157268	0.00000
1.0020463985615542	0.00000
1.0020828033410838	0.00000
1.0021164635832225	0.00000
1.009956634276036	0.00000
1.0100471936418294	0.00000
1.0101967301615677	0.00000
1.010353249273246	0.00000
1.0104526159466254	0.00000
1.0104516601076121	0.00000
1.010336624556909	0.00000
1.00000	0.00000
1.00000	0.00000
1.00000	0.00000
1.00000	0.00000
1.00000	0.00000
