*******************************************************************************************
SetName: HLLHC_HMDY_NC_MU_FINAL
Author: Maria Ubiali m.ubiali@damtp.cam.ac.uk
Date: 2021
CodesUsed: Interpolated from results sent by Claude Duhr
TheoryInput:
PDFset:
Warnings:
********************************************************************************************
1.015126561195272 0.0
1.017252637770465 0.0
1.0195528566420153  0.0
1.0220606800415315  0.0
1.0246912179487315  0.0
1.0274542087517362  0.0
1.030054690399076 0.0
1.0325643291469069  0.0
1.0356194069993547  0.0
1.0390288268533774  0.0
1.043574719992074 0.0
1.0583488726928376  0.0
