*******************************************************************************************
SetName: CMSDY2D11
Author: Cameron Voisey voisey@hep.phy.cam.ac.uk.uk
Date: 2020
CodesUsed: Mathematica
TheoryInput: Gmu EW input scheme
PDFset: NNPDF31_nnlo_as_0118
Warnings: For PDF4EFT project. Only K-factors above Z pole (>= 120 GeV) are != 1.
Operator: Y
Coefficient: 1.0
InputParameters: G_F = 1.1663787e-5 GeV-2, m_Z = 91.1876 GeV, m_W = 80.398 GeV, Gamma_Z = 2.4952 GeV, Gamma_W = 2.085 GeV
Notes: SMEFT contribution is linearised. For highest invariant mass bin, corrections only applied to first 7 points due to kinematic limit.
********************************************************************************************
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
-0.26061047840408946    0.00000
-0.26171029809762913    0.00000
-0.2638881940381097    0.00000
-0.26712570092823995    0.00000
-0.27138256981895736    0.00000
-0.27666504229129174    0.00000
-0.2829495195703089    0.00000
-0.2901649119911873    0.00000
-0.29824903371855704    0.00000
-0.30711305621566964    0.00000
-0.3167104409930186    0.00000
-0.32698385728713397    0.00000
-0.33790746315343156    0.00000
-0.3495195591588516    0.00000
-0.3617344902958628    0.00000
-0.37453289962574665    0.00000
-0.38782215720123503    0.00000
-0.401318380940042    0.00000
-0.4149276132611188    0.00000
-0.4283954987515113    0.00000
-0.44137502539365414    0.00000
-0.4535031029743184    0.00000
-0.4643827228471018    0.00000
-0.47346029069916895    0.00000
-8.221765751878053    0.00000
-8.254230883739112    0.00000
-8.298100075622484    0.00000
-8.318740158196448    0.00000
-8.27417763480709    0.00000
-8.135293804226174    0.00000
-7.899528702177584    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
