*******************************************************************************************
SetName: NMC
Author: James Moore jmm232@cam.ac.uk
Date: 2020
CodesUsed: APFEL (apfel4eft branch)
TheoryInput: Gmu EW input scheme
PDFset: NNPDF31_nnlo_as_0118
Warnings: For PDF4EFT project.
Operator: Y
Coefficient: 1.0
InputParameters: G_F = 1.1663787e-5 GeV-2, m_Z = 91.1876 GeV, m_W = 80.398 GeV, Gamma_Z = 2.4952 GeV, Gamma_W = 2.085 GeV
Notes: Correction is for electron channel. SMEFT contribution is linearised and includes SMEFT x QCD effects.
********************************************************************************************
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
0.9995114999999934    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
0.9994919999999343    0.00000
0.9993578999999411    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
0.9994677999999304    0.00000
0.9993270000000489    0.00000
0.9991961000000984    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
0.9994571999999415    0.00000
0.999295100000074    0.00000
0.9991706999999952    0.00000
0.9990242000000862    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
0.9994347000000783    0.00000
0.9992924000000727    0.00000
0.9991478000000988    0.00000
0.9990011999999595    0.00000
1.0    0.00000
1.0    0.00000
0.9994357999999472    0.00000
0.9992824999999197    0.00000
0.9991364000000438    0.00000
0.9989739999999294    0.00000
1.0    0.00000
1.0    0.00000
0.9994275999999349    0.00000
0.9992725999999887    0.00000
0.9991232000000618    0.00000
0.9989370999999849    0.00000
1.0    0.00000
0.9994094999999916    0.00000
0.999261299999942    0.00000
0.9991011000000096    0.00000
0.998898599999908    0.00000
0.9986369000000153    0.00000
0.999517200000021    0.00000
0.9994047000000386    0.00000
0.9992529999999213    0.00000
0.9990836999999022    0.00000
0.9988765000000779    0.00000
0.9985834000000295    0.00000
0.9993685999999382    0.00000
0.9992384000000456    0.00000
0.9990722000000609    0.00000
0.9988479999999402    0.00000
0.9985446999999361    0.00000
0.9992104999999576    0.00000
0.9990567999998969    0.00000
0.9988095000000854    0.00000
0.9985142000000771    0.00000
0.9990019000000174    0.00000
0.9987785999999712    0.00000
0.9984732000000154    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
0.9994855000000626    0.00000
1.0    0.00000
0.9994730999999248    0.00000
0.999347599999977    0.00000
0.9992037000000611    0.00000
1.0    0.00000
0.9994616000000835    0.00000
0.9993055000000464    0.00000
0.9991701999999538    0.00000
0.9990007999999264    0.00000
1.0    0.00000
0.9994431000001072    0.00000
0.9992822999999031    0.00000
0.9991341000000755    0.00000
0.9989487000000565    0.00000
0.9987030999999416    0.00000
1.0    0.00000
0.9994330999999459    0.00000
0.9992771999999253    0.00000
0.9991293999999087    0.00000
0.9989277000000953    0.00000
0.9986490999999145    0.00000
1.0    0.00000
0.9994259000000163    0.00000
0.9992739000000963    0.00000
0.9991167999999764    0.00000
0.9989138000000555    0.00000
0.9986129000000279    0.00000
0.9983446000000331    0.00000
0.9994200999999805    0.00000
0.9992649000000178    0.00000
0.9990945999999159    0.00000
0.9988823999998999    0.00000
0.998581000000053    0.00000
0.9982635999999925    0.00000
0.999387599999956    0.00000
0.9992484999999931    0.00000
0.9990890999999049    0.00000
0.9988672999999828    0.00000
0.9985363999999155    0.00000
0.9982033999998965    0.00000
0.9992265999999574    0.00000
0.9990852000000263    0.00000
0.9988402999999693    0.00000
0.9985180999999557    0.00000
0.9981557999999549    0.00000
0.9990538000000928    0.00000
0.9988193000000081    0.00000
0.9984931000001076    0.00000
0.9981067999998974    0.00000
0.9976469000000368    0.00000
0.9987752999999202    0.00000
0.9984787000000264    0.00000
0.9980631000000564    0.00000
0.9975729999999174    0.00000
0.9984270999999758    0.00000
0.9980127999998913    0.00000
0.9975028000001043    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
1.0    0.00000
0.999501800000079    0.00000
1.0    0.00000
1.0    0.00000
0.9994540999999071    0.00000
0.9993486000000598    0.00000
1.0    0.00000
1.0    0.00000
0.9994645000001015    0.00000
0.9993058000000712    0.00000
0.9991705999999869    0.00000
0.999016799999918    0.00000
1.0    0.00000
0.9994619000001084    0.00000
0.9993013999999292    0.00000
0.9991550000000284    0.00000
0.9989479999999986    0.00000
0.9986978999999554    0.00000
0.999452600000005    0.00000
0.9992946000000327    0.00000
0.9991367000000686    0.00000
