#: table_doi: 10.17182/hepdata.115022.v2/t34
#: name: ak7_correlations_y3_y2
#: description: The correlation matrix at the particle level of inclusive jet production cross section as a function of the jet transverse momentum~$p_\mathrm{T}$ for jets in $1.0 < |y| < 1.5$and $0.5 < |y| < 1.0$ clustered using the anti-$k_\mathrm{t}$ algorithm with $R=0.7$. It contains contributions from the data and from the \textsc{PYTHIA}~8 sample used to perform the unfolding.
#: data_file: ak7_correlations_y3_y2.yaml
#: keyword observables: correlations
Jet p_{T} [GeV]   Jet p_{T} [GeV] LOW   Jet p_{T} [GeV] HIGH   Jet p_{T} [GeV]   Jet p_{T} [GeV] LOW   Jet p_{T} [GeV] HIGH   correlation
115.0   97.0   133.0   115.0   97.0   133.0   0.00081743
115.0   97.0   133.0   153.5   133.0   174.0   0.0059635
115.0   97.0   133.0   197.0   174.0   220.0   -0.0029381
115.0   97.0   133.0   246.0   220.0   272.0   0.0012062
115.0   97.0   133.0   301.0   272.0   330.0   -0.0011627
115.0   97.0   133.0   362.5   330.0   395.0   -6.97e-05
115.0   97.0   133.0   431.5   395.0   468.0   -0.00048889
115.0   97.0   133.0   508.0   468.0   548.0   -0.00022919
115.0   97.0   133.0   593.0   548.0   638.0   -0.00032469
115.0   97.0   133.0   687.5   638.0   737.0   -0.00021844
115.0   97.0   133.0   791.5   737.0   846.0   -0.00022843
115.0   97.0   133.0   906.5   846.0   967.0   -0.00015701
115.0   97.0   133.0   1034.0   967.0   1101.0   -0.00010715
115.0   97.0   133.0   1174.5   1101.0   1248.0   -6.5305e-05
115.0   97.0   133.0   1329.0   1248.0   1410.0   -3.9483e-05
115.0   97.0   133.0   1499.0   1410.0   1588.0   -2.0159e-05
115.0   97.0   133.0   1686.0   1588.0   1784.0   -1.2881e-05
115.0   97.0   133.0   1892.0   1784.0   2000.0   -9.1139e-06
115.0   97.0   133.0   2119.0   2000.0   2238.0   -4.7375e-06
115.0   97.0   133.0   2369.0   2238.0   2500.0   -9.4254e-07
115.0   97.0   133.0   2643.5   2500.0   2787.0   -1.5315e-06
153.5   133.0   174.0   115.0   97.0   133.0   0.0039945
153.5   133.0   174.0   153.5   133.0   174.0   0.012939
153.5   133.0   174.0   197.0   174.0   220.0   0.010174
153.5   133.0   174.0   246.0   220.0   272.0   -0.0034339
153.5   133.0   174.0   301.0   272.0   330.0   0.0022565
153.5   133.0   174.0   362.5   330.0   395.0   -0.00077019
153.5   133.0   174.0   431.5   395.0   468.0   0.00057058
153.5   133.0   174.0   508.0   468.0   548.0   -4.6344e-05
153.5   133.0   174.0   593.0   548.0   638.0   0.00021878
153.5   133.0   174.0   687.5   638.0   737.0   6.8048e-05
153.5   133.0   174.0   791.5   737.0   846.0   0.00011614
153.5   133.0   174.0   906.5   846.0   967.0   6.5353e-05
153.5   133.0   174.0   1034.0   967.0   1101.0   5.0846e-05
153.5   133.0   174.0   1174.5   1101.0   1248.0   2.832e-05
153.5   133.0   174.0   1329.0   1248.0   1410.0   1.8422e-05
153.5   133.0   174.0   1499.0   1410.0   1588.0   8.7611e-06
153.5   133.0   174.0   1686.0   1588.0   1784.0   6.0043e-06
153.5   133.0   174.0   1892.0   1784.0   2000.0   4.0154e-06
153.5   133.0   174.0   2119.0   2000.0   2238.0   2.1582e-06
153.5   133.0   174.0   2369.0   2238.0   2500.0   3.6851e-07
153.5   133.0   174.0   2643.5   2500.0   2787.0   7.8087e-07
197.0   174.0   220.0   115.0   97.0   133.0   -0.0010231
197.0   174.0   220.0   153.5   133.0   174.0   0.0074348
197.0   174.0   220.0   197.0   174.0   220.0   -0.0079258
197.0   174.0   220.0   246.0   220.0   272.0   0.016744
197.0   174.0   220.0   301.0   272.0   330.0   -0.0071793
197.0   174.0   220.0   362.5   330.0   395.0   0.0035687
197.0   174.0   220.0   431.5   395.0   468.0   -0.0015241
197.0   174.0   220.0   508.0   468.0   548.0   0.00064834
197.0   174.0   220.0   593.0   548.0   638.0   -0.00035195
197.0   174.0   220.0   687.5   638.0   737.0   0.00010656
197.0   174.0   220.0   791.5   737.0   846.0   -8.2842e-05
197.0   174.0   220.0   906.5   846.0   967.0   5.7395e-06
197.0   174.0   220.0   1034.0   967.0   1101.0   -2.2793e-05
197.0   174.0   220.0   1174.5   1101.0   1248.0   -2.1785e-06
197.0   174.0   220.0   1329.0   1248.0   1410.0   -6.8506e-06
197.0   174.0   220.0   1499.0   1410.0   1588.0   -6.3218e-07
197.0   174.0   220.0   1686.0   1588.0   1784.0   -2.0408e-06
197.0   174.0   220.0   1892.0   1784.0   2000.0   -6.2154e-07
197.0   174.0   220.0   2119.0   2000.0   2238.0   -5.2408e-07
197.0   174.0   220.0   2369.0   2238.0   2500.0   1.7065e-07
197.0   174.0   220.0   2643.5   2500.0   2787.0   -5.3847e-07
246.0   220.0   272.0   115.0   97.0   133.0   0.0003449
246.0   220.0   272.0   153.5   133.0   174.0   -0.0022474
246.0   220.0   272.0   197.0   174.0   220.0   0.015379
246.0   220.0   272.0   246.0   220.0   272.0   0.0067546
246.0   220.0   272.0   301.0   272.0   330.0   0.0038832
246.0   220.0   272.0   362.5   330.0   395.0   -0.0019504
246.0   220.0   272.0   431.5   395.0   468.0   0.00099508
246.0   220.0   272.0   508.0   468.0   548.0   -0.00051602
246.0   220.0   272.0   593.0   548.0   638.0   0.00036696
246.0   220.0   272.0   687.5   638.0   737.0   -0.00012945
246.0   220.0   272.0   791.5   737.0   846.0   8.508e-05
246.0   220.0   272.0   906.5   846.0   967.0   -1.6621e-05
246.0   220.0   272.0   1034.0   967.0   1101.0   2.33e-05
246.0   220.0   272.0   1174.5   1101.0   1248.0   -2.4133e-06
246.0   220.0   272.0   1329.0   1248.0   1410.0   7.4153e-06
246.0   220.0   272.0   1499.0   1410.0   1588.0   -1.1981e-06
246.0   220.0   272.0   1686.0   1588.0   1784.0   2.4728e-06
246.0   220.0   272.0   1892.0   1784.0   2000.0   -2.0838e-07
246.0   220.0   272.0   2119.0   2000.0   2238.0   4.5139e-07
246.0   220.0   272.0   2369.0   2238.0   2500.0   -5.4352e-07
246.0   220.0   272.0   2643.5   2500.0   2787.0   9.8175e-07
301.0   272.0   330.0   115.0   97.0   133.0   -0.00057004
301.0   272.0   330.0   153.5   133.0   174.0   0.0015567
301.0   272.0   330.0   197.0   174.0   220.0   -0.0064863
301.0   272.0   330.0   246.0   220.0   272.0   0.0023081
