#: table_doi: 10.17182/hepdata.115022.v2/t31
#: name: ak7_correlations_y2_y3
#: description: The correlation matrix at the particle level of inclusive jet production cross section as a function of the jet transverse momentum~$p_\mathrm{T}$ for jets in $0.5 < |y| < 1.0$and $1.0 < |y| < 1.5$ clustered using the anti-$k_\mathrm{t}$ algorithm with $R=0.7$. It contains contributions from the data and from the \textsc{PYTHIA}~8 sample used to perform the unfolding.
#: data_file: ak7_correlations_y2_y3.yaml
#: keyword observables: correlations
Jet p_{T} [GeV]   Jet p_{T} [GeV] LOW   Jet p_{T} [GeV] HIGH   Jet p_{T} [GeV]   Jet p_{T} [GeV] LOW   Jet p_{T} [GeV] HIGH   correlation
115.0   97.0   133.0   115.0   97.0   133.0   0.00081743
115.0   97.0   133.0   153.5   133.0   174.0   0.0039945
115.0   97.0   133.0   197.0   174.0   220.0   -0.0010231
115.0   97.0   133.0   246.0   220.0   272.0   0.0003449
115.0   97.0   133.0   301.0   272.0   330.0   -0.00057004
115.0   97.0   133.0   362.5   330.0   395.0   -0.0002197
115.0   97.0   133.0   431.5   395.0   468.0   -0.00027152
115.0   97.0   133.0   508.0   468.0   548.0   -0.00019816
115.0   97.0   133.0   593.0   548.0   638.0   -0.00025352
115.0   97.0   133.0   687.5   638.0   737.0   -0.0001228
115.0   97.0   133.0   791.5   737.0   846.0   -0.00013764
115.0   97.0   133.0   906.5   846.0   967.0   -7.7689e-05
115.0   97.0   133.0   1034.0   967.0   1101.0   -4.6411e-05
115.0   97.0   133.0   1174.5   1101.0   1248.0   -4.2947e-05
115.0   97.0   133.0   1329.0   1248.0   1410.0   -1.626e-05
115.0   97.0   133.0   1499.0   1410.0   1588.0   -1.0209e-05
115.0   97.0   133.0   1686.0   1588.0   1784.0   -1.5972e-06
115.0   97.0   133.0   1892.0   1784.0   2000.0   -1.2303e-06
115.0   97.0   133.0   2119.0   2000.0   2238.0   -1.6003e-06
153.5   133.0   174.0   115.0   97.0   133.0   0.0059635
153.5   133.0   174.0   153.5   133.0   174.0   0.012939
153.5   133.0   174.0   197.0   174.0   220.0   0.0074348
153.5   133.0   174.0   246.0   220.0   272.0   -0.0022474
153.5   133.0   174.0   301.0   272.0   330.0   0.0015567
153.5   133.0   174.0   362.5   330.0   395.0   -0.00048765
153.5   133.0   174.0   431.5   395.0   468.0   0.00036686
153.5   133.0   174.0   508.0   468.0   548.0   -1.9868e-05
153.5   133.0   174.0   593.0   548.0   638.0   0.00015824
153.5   133.0   174.0   687.5   638.0   737.0   2.8864e-05
153.5   133.0   174.0   791.5   737.0   846.0   6.8606e-05
153.5   133.0   174.0   906.5   846.0   967.0   2.8062e-05
153.5   133.0   174.0   1034.0   967.0   1101.0   2.1868e-05
153.5   133.0   174.0   1174.5   1101.0   1248.0   1.6992e-05
153.5   133.0   174.0   1329.0   1248.0   1410.0   7.4304e-06
153.5   133.0   174.0   1499.0   1410.0   1588.0   4.1022e-06
153.5   133.0   174.0   1686.0   1588.0   1784.0   7.7797e-07
153.5   133.0   174.0   1892.0   1784.0   2000.0   5.1605e-07
153.5   133.0   174.0   2119.0   2000.0   2238.0   6.9482e-07
197.0   174.0   220.0   115.0   97.0   133.0   -0.0029381
197.0   174.0   220.0   153.5   133.0   174.0   0.010174
197.0   174.0   220.0   197.0   174.0   220.0   -0.0079258
197.0   174.0   220.0   246.0   220.0   272.0   0.015379
197.0   174.0   220.0   301.0   272.0   330.0   -0.0064863
197.0   174.0   220.0   362.5   330.0   395.0   0.0031441
197.0   174.0   220.0   431.5   395.0   468.0   -0.0013058
197.0   174.0   220.0   508.0   468.0   548.0   0.00056957
197.0   174.0   220.0   593.0   548.0   638.0   -0.00029377
197.0   174.0   220.0   687.5   638.0   737.0   0.00011308
197.0   174.0   220.0   791.5   737.0   846.0   -6.4891e-05
197.0   174.0   220.0   906.5   846.0   967.0   1.9288e-05
197.0   174.0   220.0   1034.0   967.0   1101.0   -1.4511e-05
197.0   174.0   220.0   1174.5   1101.0   1248.0   2.3776e-06
197.0   174.0   220.0   1329.0   1248.0   1410.0   -3.5852e-06
197.0   174.0   220.0   1499.0   1410.0   1588.0   5.617e-07
197.0   174.0   220.0   1686.0   1588.0   1784.0   -5.0475e-07
197.0   174.0   220.0   1892.0   1784.0   2000.0   -6.0516e-08
197.0   174.0   220.0   2119.0   2000.0   2238.0   -1.066e-07
246.0   220.0   272.0   115.0   97.0   133.0   0.0012062
246.0   220.0   272.0   153.5   133.0   174.0   -0.0034339
246.0   220.0   272.0   197.0   174.0   220.0   0.016744
246.0   220.0   272.0   246.0   220.0   272.0   0.0067546
246.0   220.0   272.0   301.0   272.0   330.0   0.0023081
246.0   220.0   272.0   362.5   330.0   395.0   -0.0003373
246.0   220.0   272.0   431.5   395.0   468.0   -5.3897e-05
246.0   220.0   272.0   508.0   468.0   548.0   5.7382e-05
246.0   220.0   272.0   593.0   548.0   638.0   6.411e-05
246.0   220.0   272.0   687.5   638.0   737.0   -5.0112e-06
246.0   220.0   272.0   791.5   737.0   846.0   1.206e-05
246.0   220.0   272.0   906.5   846.0   967.0   5.2132e-06
246.0   220.0   272.0   1034.0   967.0   1101.0   3.8652e-06
246.0   220.0   272.0   1174.5   1101.0   1248.0   2.5971e-06
246.0   220.0   272.0   1329.0   1248.0   1410.0   1.4728e-06
246.0   220.0   272.0   1499.0   1410.0   1588.0   6.6631e-07
246.0   220.0   272.0   1686.0   1588.0   1784.0   3.5263e-08
246.0   220.0   272.0   1892.0   1784.0   2000.0   3.3155e-07
246.0   220.0   272.0   2119.0   2000.0   2238.0   1.9244e-08
301.0   272.0   330.0   115.0   97.0   133.0   -0.0011627
301.0   272.0   330.0   153.5   133.0   174.0   0.0022565
301.0   272.0   330.0   197.0   174.0   220.0   -0.0071793
301.0   272.0   330.0   246.0   220.0   272.0   0.0038832
301.0   272.0   330.0   301.0   272.0   330.0   0.00449
301.0   272.0   330.0   362.5   330.0   395.0   0.0014296
301.0   272.0   330.0   431.5   395.0   468.0   0.00051991
301.0   272.0   330.0   508.0   468.0   548.0   9.0421e-05
301.0   272.0   330.0   593.0   548.0   638.0   -0.00012972
301.0   272.0   330.0   687.5   638.0   737.0   5.3104e-05
301.0   272.0   330.0   791.5   737.0   846.0   -1.004e-05
301.0   272.0   330.0   906.5   846.0   967.0   1.1629e-05
301.0   272.0   330.0   1034.0   967.0   1101.0   -1.3339e-06
301.0   272.0   330.0   1174.5   1101.0   1248.0   4.7585e-06
301.0   272.0   330.0   1329.0   1248.0   1410.0   4.9526e-07
301.0   272.0   330.0   1499.0   1410.0   1588.0   8.0584e-07
301.0   272.0   330.0   1686.0   1588.0   1784.0   1.0161e-06
301.0   272.0   330.0   1892.0   1784.0   2000.0   -7.5715e-07
301.0   272.0   330.0   2119.0   2000.0   2238.0   2.5298e-07
362.5   330.0   395.0   115.0   97.0   133.0   -6.97e-05
362.5   330.0   395.0   153.5   133.0   174.0   -0.00077019
362.5   330.0   395.0   197.0   174.0   220.0   0.0035687
362.5   330.0   395.0   246.0   220.0   272.0   -0.0019504
362.5   330.0   395.0   301.0   272.0   330.0   0.0033324
362.5   330.0   395.0   362.5   330.0   395.0   -0.0038725
362.5   330.0   395.0   431.5   395.0   468.0   0.0046827
362.5   330.0   395.0   508.0   468.0   548.0   -0.0012987
362.5   330.0   395.0   593.0   548.0   638.0   0.0010696
362.5   330.0   395.0   687.5   638.0   737.0   -0.00043204
362.5   330.0   395.0   791.5   737.0   846.0   0.00022532
362.5   330.0   395.0   906.5   846.0   967.0   -8.404e-05
362.5   330.0   395.0   1034.0   967.0   1101.0   5.9328e-05
362.5   330.0   395.0   1174.5   1101.0   1248.0   -1.7669e-05
362.5   330.0   395.0   1329.0   1248.0   1410.0   1.4256e-05
362.5   330.0   395.0   1499.0   1410.0   1588.0   -1.4396e-06
362.5   330.0   395.0   1686.0   1588.0   1784.0   2.5999e-06
362.5   330.0   395.0   1892.0   1784.0   2000.0   1.3738e-06
362.5   330.0   395.0   2119.0   2000.0   2238.0   1.1847e-06
431.5   395.0   468.0   115.0   97.0   133.0   -0.00048889
431.5   395.0   468.0   153.5   133.0   174.0   0.00057058
431.5   395.0   468.0   197.0   174.0   220.0   -0.0015241
431.5   395.0   468.0   246.0   220.0   272.0   0.00099508
431.5   395.0   468.0   301.0   272.0   330.0   -0.0010468
431.5   395.0   468.0   362.5   330.0   395.0   0.0058001
431.5   395.0   468.0   431.5   395.0   468.0   -0.0031349
431.5   395.0   468.0   508.0   468.0   548.0   0.0080134
431.5   395.0   468.0   593.0   548.0   638.0   -0.0039359
431.5   395.0   468.0   687.5   638.0   737.0   0.0017991
431.5   395.0   468.0   791.5   737.0   846.0   -0.00074859
431.5   395.0   468.0   906.5   846.0   967.0   0.00040054
431.5   395.0   468.0   1034.0   967.0   1101.0   -0.00016337
431.5   395.0   468.0   1174.5   1101.0   1248.0   0.00010369
431.5   395.0   468.0   1329.0   1248.0   1410.0   -3.2858e-05
431.5   395.0   468.0   1499.0   1410.0   1588.0   2.0264e-05
431.5   395.0   468.0   1686.0   1588.0   1784.0   -5.619e-06
