115.0   97.0   133.0   12330.0   68.891   -68.891   141.23   -141.23   86.471   -86.471   -1.5685   1.5685   415.59   -415.59   28.603   -28.603   -312.92   312.92   14.641   -14.641   69.646   -69.646   35.505   -35.505   16.582   -16.582   -0.086065   0.086065   22.867   -22.867   -35.262   35.262   -23.348   23.348   -102.72   102.72   -23.004   23.004   44.316   -44.316   -2.9787   2.9787   -13.159   13.159   -1.5936   1.5936   0.026605   -0.026605   246.14   -246.14   3.2717   -3.2717   11.892   -11.892   -39.868   39.868   -10.096   10.096   273.29   -273.29   147.96   -147.96   232.74   -232.74
153.5   133.0   174.0   2636.1   18.635   -18.635   32.8   -32.8   19.864   -19.864   -0.044488   0.044488   76.267   -76.267   5.0221   -5.0221   -46.421   46.421   1.8294   -1.8294   10.938   -10.938   3.4813   -3.4813   1.5197   -1.5197   -0.0067861   0.0067861   4.0145   -4.0145   -11.672   11.672   -2.7754   2.7754   -15.453   15.453   2.0381   -2.0381   8.5944   -8.5944   -0.068837   0.068837   -1.5113   1.5113   -0.13528   0.13528   0.0026493   -0.0026493   35.852   -35.852   1.6609   -1.6609   2.5191   -2.5191   -5.6784   5.6784   -2.3004   2.3004   62.151   -62.151   31.633   -31.633   0.80518   -0.80518
197.0   174.0   220.0   694.21   3.928   -3.928   9.1265   -9.1265   5.4192   -5.4192   0.011487   -0.011487   18.033   -18.033   0.74786   -0.74786   -9.7723   9.7723   0.33754   -0.33754   2.3168   -2.3168   0.29094   -0.29094   0.045396   -0.045396   -0.00031339   0.00031339   0.78998   -0.78998   -4.5735   4.5735   -0.34619   0.34619   -2.2128   2.2128   0.44434   -0.44434   2.063   -2.063   0.026162   -0.026162   0.13924   -0.13924   0.014901   -0.014901   0.00023876   -0.00023876   4.4773   -4.4773   0.63548   -0.63548   0.67056   -0.67056   -0.85549   0.85549   -0.36435   0.36435   17.235   -17.235   8.3305   -8.3305   2.4722   -2.4722
246.0   220.0   272.0   203.15   1.315   -1.315   2.7441   -2.7441   1.6238   -1.6238   0.0039577   -0.0039577   4.7454   -4.7454   0.046443   -0.046443   -2.5076   2.5076   0.085642   -0.085642   0.54901   -0.54901   -0.074703   0.074703   -0.06041   0.06041   9.4131e-05   -9.4131e-05   0.14967   -0.14967   -1.5086   1.5086   -0.023425   0.023425   -0.13288   0.13288   0.19219   -0.19219   0.55147   -0.55147   0.0084642   -0.0084642   0.19811   -0.19811   0.016246   -0.016246   3.794e-05   -3.794e-05   -0.08001   0.08001   0.23285   -0.23285   0.20094   -0.20094   -0.083479   0.083479   -0.017123   0.017123   5.1873   -5.1873   2.4377   -2.4377   1.0072   -1.0072
301.0   272.0   330.0   64.404   0.34078   -0.34078   0.88523   -0.88523   0.52541   -0.52541   0.0007851   -0.0007851   1.3379   -1.3379   -0.034785   0.034785   -0.73119   0.73119   0.027787   -0.027787   0.14154   -0.14154   -0.055424   0.055424   -0.031787   0.031787   4.6531e-05   -4.6531e-05   0.023308   -0.023308   -0.54006   0.54006   0.010261   -0.010261   0.10528   -0.10528   0.085751   -0.085751   0.1598   -0.1598   0.0016655   -0.0016655   0.10947   -0.10947   0.0085732   -0.0085732   1.427e-05   -1.427e-05   -0.42177   0.42177   0.086106   -0.086106   0.065804   -0.065804   0.025527   -0.025527   0.020856   -0.020856   1.68   -1.68   0.77285   -0.77285   0.37702   -0.37702
362.5   330.0   395.0   21.956   0.098705   -0.098705   0.30698   -0.30698   0.18327   -0.18327   8.2206e-05   -8.2206e-05   0.39998   -0.39998   -0.025752   0.025752   -0.23364   0.23364   0.010544   -0.010544   0.039362   -0.039362   -0.027102   0.027102   -0.013049   0.013049   1.3978e-05   -1.3978e-05   0.0017427   -0.0017427   -0.1785   0.1785   0.0078277   -0.0078277   0.08156   -0.08156   0.037916   -0.037916   0.04975   -0.04975   0.00017922   -0.00017922   0.051884   -0.051884   0.0039977   -0.0039977   6.7053e-06   -6.7053e-06   -0.26873   0.26873   0.032863   -0.032863   0.023666   -0.023666   0.022489   -0.022489   0.014589   -0.014589   0.58939   -0.58939   0.26347   -0.26347   0.12775   -0.12775
431.5   395.0   468.0   7.8131   0.034199   -0.034199   0.11169   -0.11169   0.067117   -0.067117   -1.6564e-05   1.6564e-05   0.12243   -0.12243   -0.013258   0.013258   -0.078316   0.078316   0.0042924   -0.0042924   0.011453   -0.011453   -0.011227   0.011227   -0.0048377   0.0048377   3.0445e-06   -3.0445e-06   -0.001957   0.001957   -0.052324   0.052324   0.0039182   -0.0039182   0.044431   -0.044431   0.01666   -0.01666   0.016127   -0.016127   -3.2068e-05   3.2068e-05   0.023396   -0.023396   0.0017811   -0.0017811   2.5249e-06   -2.5249e-06   -0.13793   0.13793   0.012756   -0.012756   0.0088619   -0.0088619   0.013048   -0.013048   0.0073731   -0.0073731   0.2153   -0.2153   0.093757   -0.093757   0.037833   -0.037833
508.0   468.0   548.0   2.8565   0.012786   -0.012786   0.042089   -0.042089   0.025432   -0.025432   -1.2165e-05   1.2165e-05   0.037572   -0.037572   -0.006115   0.006115   -0.027046   0.027046   0.001794   -0.001794   0.0034439   -0.0034439   -0.0042018   0.0042018   -0.0016641   0.0016641   5.8982e-07   -5.8982e-07   -0.0013207   0.0013207   -0.015734   0.015734   0.0017385   -0.0017385   0.021979   -0.021979   0.0071284   -0.0071284   0.0053563   -0.0053563   -2.4943e-05   2.4943e-05   0.010354   -0.010354   0.00077616   -0.00077616   8.7037e-07   -8.7037e-07   -0.066046   0.066046   0.0049924   -0.0049924   0.0033907   -0.0033907   0.0064992   -0.0064992   0.0033737   -0.0033737   0.08062   -0.08062   0.034278   -0.034278   0.0127   -0.0127
593.0   548.0   638.0   1.076   0.0044396   -0.0044396   0.016497   -0.016497   0.010005   -0.010005   -3.2804e-06   3.2804e-06   0.01146   -0.01146   -0.0027446   0.0027446   -0.0096946   0.0096946   0.0007655   -0.0007655   0.0010761   -0.0010761   -0.0014447   0.0014447   -0.00053137   0.00053137   -2.0655e-07   2.0655e-07   -0.00065201   0.00065201   -0.0048656   0.0048656   0.00074233   -0.00074233   0.010574   -0.010574   0.0030395   -0.0030395   0.0018249   -0.0018249   -7.0214e-06   7.0214e-06   0.0046254   -0.0046254   0.00033732   -0.00033732   2.9219e-07   -2.9219e-07   -0.031046   0.031046   0.002004   -0.002004   0.0013311   -0.0013311   0.0030659   -0.0030659   0.001534   -0.001534   0.031051   -0.031051   0.012912   -0.012912   0.0028838   -0.0028838
687.5   638.0   737.0   0.40606   0.0017648   -0.0017648   0.006543   -0.006543   0.0039737   -0.0039737   1.6099e-07   -1.6099e-07   0.0033109   -0.0033109   -0.0012462   0.0012462   -0.0035433   0.0035433   0.00032388   -0.00032388   0.00034145   -0.00034145   -0.00044435   0.00044435   -0.00014534   0.00014534   -1.3972e-07   1.3972e-07   -0.00028123   0.00028123   -0.0015622   0.0015622   0.00030603   -0.00030603   0.0049411   -0.0049411   0.0012958   -0.0012958   0.00062266   -0.00062266   1.0725e-07   -1.0725e-07   0.0020546   -0.0020546   0.00014351   -0.00014351   9.7229e-08   -9.7229e-08   -0.014258   0.014258   0.00079783   -0.00079783   0.00052174   -0.00052174   0.0013799   -0.0013799   0.00069028   -0.00069028   0.011963   -0.011963   0.0048728   -0.0048728   0.00056097   -0.00056097
791.5   737.0   846.0   0.15573   0.00076747   -0.00076747   0.0026613   -0.0026613   0.0016145   -0.0016145   6.9812e-07   -6.9812e-07   0.00089157   -0.00089157   -0.00055693   0.00055693   -0.0013581   0.0013581   0.00013793   -0.00013793   0.00011262   -0.00011262   -0.00010645   0.00010645   -2.8356e-05   2.8356e-05   -6.4826e-08   6.4826e-08   -0.00011248   0.00011248   -0.00053249   0.00053249   0.00012547   -0.00012547   0.0023025   -0.0023025   0.00055339   -0.00055339   0.00021515   -0.00021515   1.3139e-06   -1.3139e-06   0.00092643   -0.00092643   6.0958e-05   -6.0958e-05   3.4368e-08   -3.4368e-08   -0.0065564   0.0065564   0.00031967   -0.00031967   0.00020719   -0.00020719   0.00061068   -0.00061068   0.00031239   -0.00031239   0.0046779   -0.0046779   0.0018687   -0.0018687   -5.1984e-05   5.1984e-05
906.5   846.0   967.0   0.05818   0.00035409   -0.00035409   0.0010634   -0.0010634   0.00064291   -0.00064291   4.3268e-07   -4.3268e-07   0.00018757   -0.00018757   -0.00023723   0.00023723   -0.00053176   0.00053176   5.6851e-05   -5.6851e-05   3.7299e-05   -3.7299e-05   -4.7946e-06   4.7946e-06   1.7472e-06   -1.7472e-06   -2.084e-08   2.084e-08   -3.8221e-05   3.8221e-05   -0.00018403   0.00018403   4.9533e-05   -4.9533e-05   0.0010343   -0.0010343   0.00022779   -0.00022779   7.1873e-05   -7.1873e-05   8.4023e-07   -8.4023e-07   0.00040795   -0.00040795   2.4905e-05   -2.4905e-05   1.3063e-08   -1.3063e-08   -0.0029151   0.0029151   0.00012385   -0.00012385   8.1005e-05   -8.1005e-05   0.00025748   -0.00025748   0.00013801   -0.00013801   0.00178   -0.00178   0.00069816   -0.00069816   -5.1296e-05   5.1296e-05
