115.0   97.0   133.0   14044.0   68.223   -68.223   159.87   -159.87   102.4   -102.4   -0.84505   0.84505   453.81   -453.81   32.634   -32.634   -199.56   199.56   12.844   -12.844   90.386   -90.386   22.979   -22.979   0.19563   -0.19563   0.020305   -0.020305   28.148   -28.148   -40.814   40.814   -27.814   27.814   15.841   -15.841   -35.795   35.795   1.3355   -1.3355   0.96182   -0.96182   -14.943   14.943   -0.013167   0.013167   0.01713   -0.01713   104.33   -104.33   1.9083   -1.9083   12.723   -12.723   -38.731   38.731   -17.926   17.926   275.43   -275.43   168.53   -168.53   184.14   -184.14
153.5   133.0   174.0   3098.1   18.658   -18.658   38.193   -38.193   23.472   -23.472   -0.028624   0.028624   88.436   -88.436   4.5782   -4.5782   -31.54   31.54   2.0417   -2.0417   15.441   -15.441   4.2714   -4.2714   0.017487   -0.017487   0.0026237   -0.0026237   4.4757   -4.4757   -13.476   13.476   -3.4823   3.4823   4.1832   -4.1832   -7.9422   7.9422   -0.18903   0.18903   0.044404   -0.044404   -2.0232   2.0232   -0.0039199   0.0039199   0.0025417   -0.0025417   15.35   -15.35   0.044857   -0.044857   2.7901   -2.7901   -5.5986   5.5986   -1.8589   1.8589   69.281   -69.281   37.177   -37.177   8.5486   -8.5486
197.0   174.0   220.0   809.56   4.0051   -4.0051   10.438   -10.438   6.2713   -6.2713   0.0059867   -0.0059867   20.649   -20.649   0.60413   -0.60413   -7.1573   7.1573   0.42996   -0.42996   3.2035   -3.2035   0.88058   -0.88058   0.0038264   -0.0038264   0.00037396   -0.00037396   0.8599   -0.8599   -5.2387   5.2387   -0.45859   0.45859   1.278   -1.278   -2.0172   2.0172   -0.061692   0.061692   -0.0034363   0.0034363   0.25072   -0.25072   -0.0012535   0.0012535   0.00042728   -0.00042728   2.0877   -2.0877   -0.031176   0.031176   0.73354   -0.73354   -0.79737   0.79737   -0.16725   0.16725   19.491   -19.491   9.7147   -9.7147   3.2723   -3.2723
246.0   220.0   272.0   239.03   1.3451   -1.3451   3.1605   -3.1605   1.8831   -1.8831   0.0023507   -0.0023507   5.4134   -5.4134   0.022604   -0.022604   -1.8366   1.8366   0.11493   -0.11493   0.765   -0.765   0.19047   -0.19047   0.0012682   -0.0012682   5.1168e-05   -5.1168e-05   0.16091   -0.16091   -1.8536   1.8536   -0.04626   0.04626   0.43274   -0.43274   -0.56451   0.56451   -0.016872   0.016872   -0.0018668   0.0018668   0.25143   -0.25143   -0.00043037   0.00043037   8.2616e-05   -8.2616e-05   0.063013   -0.063013   -0.010311   0.010311   0.21965   -0.21965   -0.060339   0.060339   0.040338   -0.040338   5.9942   -5.9942   2.8683   -2.8683   1.1231   -1.1231
301.0   272.0   330.0   78.106   0.34801   -0.34801   1.0507   -1.0507   0.62551   -0.62551   0.00055025   -0.00055025   1.5562   -1.5562   -0.03888   0.03888   -0.53743   0.53743   0.037545   -0.037545   0.20526   -0.20526   0.040796   -0.040796   0.00042691   -0.00042691   5.3899e-06   -5.3899e-06   0.024402   -0.024402   -0.66386   0.66386   0.0083465   -0.0083465   0.15965   -0.15965   -0.17102   0.17102   -0.0040411   0.0040411   -0.00045208   0.00045208   0.13701   -0.13701   -0.00015852   0.00015852   2.1601e-05   -2.1601e-05   -0.20898   0.20898   -0.0026682   0.0026682   0.073188   -0.073188   0.032637   -0.032637   0.033337   -0.033337   2.0081   -2.0081   0.93728   -0.93728   0.40957   -0.40957
362.5   330.0   395.0   26.816   0.10156   -0.10156   0.3664   -0.3664   0.21881   -0.21881   8.5484e-05   -8.5484e-05   0.46419   -0.46419   -0.027993   0.027993   -0.17211   0.17211   0.013785   -0.013785   0.05864   -0.05864   0.0073098   -0.0073098   0.00017454   -0.00017454   -9.7956e-07   9.7956e-07   -4.476e-05   4.476e-05   -0.23202   0.23202   0.0070816   -0.0070816   0.061987   -0.061987   -0.053246   0.053246   -0.00085847   0.00085847   -6.5662e-05   6.5662e-05   0.064644   -0.064644   -6.0081e-05   6.0081e-05   5.7097e-06   -5.7097e-06   -0.13276   0.13276   -0.00060567   0.00060567   0.025721   -0.025721   0.02755   -0.02755   0.017533   -0.017533   0.70196   -0.70196   0.3218   -0.3218   0.1454   -0.1454
431.5   395.0   468.0   9.9344   0.035971   -0.035971   0.13814   -0.13814   0.082901   -0.082901   1.0311e-06   -1.0311e-06   0.14672   -0.14672   -0.015457   0.015457   -0.058879   0.058879   0.0056681   -0.0056681   0.018277   -0.018277   0.00050628   -0.00050628   6.6469e-05   -6.6469e-05   -8.8741e-07   8.8741e-07   -0.0025865   0.0025865   -0.073026   0.073026   0.0036145   -0.0036145   0.025598   -0.025598   -0.017432   0.017432   -0.00017739   0.00017739   4.301e-06   -4.301e-06   0.03014   -0.03014   -2.4222e-05   2.4222e-05   1.5227e-06   -1.5227e-06   -0.070877   0.070877   -0.00016655   0.00016655   0.0098677   -0.0098677   0.015926   -0.015926   0.0086675   -0.0086675   0.26432   -0.26432   0.11921   -0.11921   0.044687   -0.044687
508.0   468.0   548.0   3.6875   0.013709   -0.013709   0.052391   -0.052391   0.031605   -0.031605   -5.5233e-06   5.5233e-06   0.045395   -0.045395   -0.0075072   0.0075072   -0.0199   0.0199   0.0023689   -0.0023689   0.0057754   -0.0057754   -0.00050845   0.00050845   2.2728e-05   -2.2728e-05   -4.2356e-07   4.2356e-07   -0.0016786   0.0016786   -0.022631   0.022631   0.0015626   -0.0015626   0.010417   -0.010417   -0.0056137   0.0056137   -5.2236e-05   5.2236e-05   6.0054e-06   -6.0054e-06   0.013409   -0.013409   -9.674e-06   9.674e-06   3.5917e-07   -3.5917e-07   -0.034107   0.034107   -5.4861e-05   5.4861e-05   0.0037971   -0.0037971   0.0079011   -0.0079011   0.0040378   -0.0040378   0.099852   -0.099852   0.04425   -0.04425   0.016471   -0.016471
593.0   548.0   638.0   1.4541   0.0048849   -0.0048849   0.02122   -0.02122   0.012859   -0.012859   -2.3149e-06   2.3149e-06   0.014409   -0.014409   -0.003622   0.003622   -0.0070582   0.0070582   0.0010539   -0.0010539   0.0019589   -0.0019589   -0.00042684   0.00042684   7.3288e-06   -7.3288e-06   -1.8109e-07   1.8109e-07   -0.00084906   0.00084906   -0.0073535   0.0073535   0.00066526   -0.00066526   0.0044503   -0.0044503   -0.0018499   0.0018499   -1.6655e-05   1.6655e-05   2.2611e-06   -2.2611e-06   0.0061597   -0.0061597   -4.0699e-06   4.0699e-06   1.1566e-07   -1.1566e-07   -0.016505   0.016505   -1.9295e-05   1.9295e-05   0.0015475   -0.0015475   0.0038596   -0.0038596   0.0019371   -0.0019371   0.040209   -0.040209   0.017449   -0.017449   0.0053062   -0.0053062
687.5   638.0   737.0   0.57423   0.001932   -0.001932   0.0086588   -0.0086588   0.0052646   -0.0052646   -2.8051e-07   2.8051e-07   0.0043367   -0.0043367   -0.0016803   0.0016803   -0.0024974   0.0024974   0.0004675   -0.0004675   0.00067152   -0.00067152   -0.00023854   0.00023854   1.9523e-06   -1.9523e-06   -7.2941e-08   7.2941e-08   -0.00037001   0.00037001   -0.0024716   0.0024716   0.00027503   -0.00027503   0.0018868   -0.0018868   -0.00057444   0.00057444   -5.4999e-06   5.4999e-06   2.0107e-07   -2.0107e-07   0.0027824   -0.0027824   -1.7036e-06   1.7036e-06   -5.5348e-08   5.5348e-08   -0.0077464   0.0077464   -6.9669e-06   6.9669e-06   0.00063008   -0.00063008   0.0018052   -0.0018052   0.00091483   -0.00091483   0.016293   -0.016293   0.0068907   -0.0068907   0.0013733   -0.0013733
